Id,LotFrontage,LotArea,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
882,44.0,13758,Timber,7,1990,1991,117.0,4,CBlock,4.0,902,254,1156,5,Y,SBrkr,1187,530,1717,2,1,3,1,4,1,Attchd,1990.0,RFn,2,400,168,36,187500
883,69.0,9636,Gilbert,6,1992,1993,0.0,3,PConc,4.0,0,808,808,4,Y,SBrkr,808,785,1593,2,1,3,1,3,1,BuiltIn,1993.0,RFn,2,389,342,40,178000
884,60.0,6204,SWISU,4,1912,1950,0.0,4,PConc,3.0,0,795,795,3,N,SBrkr,954,795,2230,1,0,5,1,3,0,Detchd,1997.0,Unf,1,440,0,188,118500
885,65.0,7150,NAmes,5,1967,1967,60.0,3,CBlock,3.0,432,460,892,3,Y,SBrkr,892,0,892,1,0,3,1,3,0,Attchd,1967.0,RFn,1,288,0,0,100000
886,50.0,5119,Somerst,9,1999,2000,60.0,4,PConc,5.0,1238,460,1698,5,Y,SBrkr,1709,0,1709,2,0,2,1,4,1,Attchd,1999.0,Fin,2,506,97,65,328900
887,70.0,8393,NAmes,5,1959,2005,122.0,3,CBlock,3.0,528,1098,1626,5,Y,SBrkr,1712,0,1712,2,0,4,2,3,0,Attchd,2005.0,Fin,2,588,272,54,145000
888,59.0,16466,Edwards,5,1955,1955,0.0,3,PConc,3.0,0,816,816,3,Y,SBrkr,872,521,1393,1,1,3,1,3,0,Attchd,1955.0,Unf,1,300,121,0,135500
889,95.0,15865,NAmes,8,1970,1970,0.0,4,PConc,3.0,351,1043,2217,5,Y,SBrkr,2217,0,2217,2,0,4,1,4,1,Attchd,1970.0,Unf,2,621,81,207,268000
890,128.0,12160,NAmes,6,1953,1953,90.0,3,CBlock,3.0,1024,481,1505,5,Y,SBrkr,1505,0,1505,1,0,2,1,3,1,Attchd,1953.0,RFn,2,505,0,0,149500
891,60.0,8064,NAmes,5,1949,2006,0.0,3,CBlock,3.0,0,672,672,5,Y,SBrkr,672,252,924,1,0,3,1,3,1,Detchd,2003.0,Unf,2,576,0,0,122900
892,70.0,11184,Sawyer,6,1978,1978,92.0,3,CBlock,3.0,226,192,918,4,Y,SBrkr,918,765,1683,2,1,3,1,3,1,Attchd,1978.0,RFn,2,440,243,0,172500
893,70.0,8414,Sawyer,6,1963,2003,0.0,3,CBlock,3.0,663,396,1059,3,Y,SBrkr,1068,0,1068,1,0,3,1,3,0,Attchd,1963.0,RFn,1,264,192,0,154500
894,69.0,13284,Sawyer,5,1954,1954,0.0,3,PConc,4.0,1064,319,1383,3,Y,SBrkr,1383,0,1383,1,0,3,1,3,1,Attchd,1954.0,Unf,1,354,511,116,165000
895,64.0,7018,SawyerW,5,1979,1979,0.0,3,Slab,4.0,0,0,0,3,Y,SBrkr,1535,0,1535,2,0,4,2,3,0,Attchd,1979.0,Unf,2,400,0,0,118858
896,71.0,7056,NAmes,6,1963,1963,415.0,3,CBlock,3.0,400,380,780,3,Y,SBrkr,983,813,1796,1,1,4,1,3,1,Attchd,1963.0,RFn,2,483,0,50,140000
897,50.0,8765,IDOTRR,4,1936,1950,0.0,3,BrkTil,3.0,285,666,951,5,N,SBrkr,951,0,951,1,0,2,1,3,0,Detchd,1936.0,Unf,1,327,0,28,106500
898,64.0,7018,SawyerW,5,1979,1979,0.0,3,Slab,4.0,0,0,0,3,Y,SBrkr,1120,1120,2240,2,0,6,2,3,0,Detchd,1979.0,Unf,2,528,154,0,142953
899,100.0,12919,NridgHt,9,2009,2010,760.0,5,PConc,5.0,2188,142,2330,5,Y,SBrkr,2364,0,2364,2,1,2,1,5,2,Attchd,2009.0,Fin,3,820,0,67,611657
900,65.0,6993,Sawyer,5,1961,1994,0.0,3,CBlock,3.0,465,447,912,3,Y,SBrkr,1236,0,1236,1,0,3,1,3,1,Attchd,1961.0,Unf,1,288,0,0,135000
901,69.0,7340,NAmes,4,1971,1971,0.0,3,CBlock,3.0,322,536,858,3,Y,SBrkr,858,0,858,1,0,2,1,3,0,Detchd,1979.0,Unf,1,684,0,0,110000
902,64.0,8712,NAmes,5,1957,2000,0.0,3,CBlock,3.0,860,132,992,3,Y,SBrkr,1306,0,1306,1,0,2,1,3,0,Detchd,1968.0,Unf,1,756,0,0,153000
903,63.0,7875,Gilbert,7,2003,2003,0.0,4,PConc,4.0,0,783,783,5,Y,SBrkr,807,702,1509,2,1,3,1,4,1,Attchd,2003.0,Fin,2,393,0,75,180000
904,50.0,14859,Gilbert,7,2006,2006,27.0,4,PConc,4.0,0,1670,1670,5,Y,SBrkr,1670,0,1670,2,0,3,1,4,1,Attchd,2006.0,RFn,3,690,144,60,240000
905,69.0,6173,Sawyer,5,1967,1967,75.0,3,CBlock,3.0,599,277,876,3,Y,SBrkr,902,0,902,1,0,3,1,3,0,Attchd,1967.0,Unf,1,288,0,0,125500
906,80.0,9920,NAmes,5,1954,1954,110.0,3,CBlock,3.0,354,412,1056,3,Y,SBrkr,1063,0,1063,1,0,3,1,3,0,Attchd,1954.0,RFn,1,280,0,0,128000
907,116.0,13501,Somerst,8,2006,2006,208.0,4,PConc,4.0,63,1560,1623,5,Y,SBrkr,1636,0,1636,2,0,3,1,4,1,Attchd,2006.0,RFn,3,865,0,60,255000
908,86.0,11500,Crawfor,7,1936,1987,0.0,4,CBlock,4.0,223,794,1017,4,Y,SBrkr,1020,1037,2057,1,1,3,1,4,1,Attchd,1936.0,Fin,1,180,0,0,250000
909,69.0,8885,Mitchel,5,1983,1983,0.0,3,CBlock,4.0,301,239,864,3,Y,SBrkr,902,0,902,1,0,2,1,3,0,Attchd,1983.0,Unf,2,484,164,0,131000
910,149.0,12589,Gilbert,6,2005,2005,0.0,4,PConc,4.0,0,742,742,5,Y,SBrkr,742,742,1484,2,1,3,1,4,1,Attchd,2005.0,Fin,2,390,36,24,174000
911,80.0,11600,NAmes,5,1960,1960,361.0,3,CBlock,3.0,443,662,1105,3,Y,FuseA,1105,1169,2274,2,0,5,2,3,0,Detchd,1960.0,Unf,2,480,0,0,154300
912,69.0,9286,CollgCr,5,1977,1989,0.0,3,CBlock,4.0,196,1072,1268,3,Y,SBrkr,1268,0,1268,1,1,3,1,4,0,Detchd,1978.0,Unf,1,252,173,0,143500
913,51.0,6120,BrkSide,5,1925,1950,0.0,3,BrkTil,3.0,489,279,768,3,N,SBrkr,1015,0,1015,1,0,3,1,3,0,Detchd,1925.0,Unf,1,450,0,0,88000
914,82.0,6270,Crawfor,5,1949,1950,0.0,3,CBlock,3.0,284,717,1001,3,N,FuseA,1001,1001,2002,2,0,4,2,3,0,2Types,1949.0,Unf,3,871,0,0,145000
915,30.0,3000,Somerst,6,2009,2009,76.0,4,PConc,4.0,294,318,612,5,Y,SBrkr,612,612,1224,2,1,2,1,4,0,Detchd,2009.0,RFn,2,528,0,234,173733
916,21.0,2001,MeadowV,4,1970,1970,80.0,3,CBlock,3.0,0,546,546,2,Y,SBrkr,546,546,1092,1,1,3,1,3,0,Attchd,1970.0,Unf,1,286,0,0,75000
917,50.0,9000,IDOTRR,2,1949,1950,0.0,3,CBlock,3.0,50,430,480,3,N,FuseA,480,0,480,0,0,1,1,3,0,Detchd,1958.0,Unf,1,308,0,0,35311
918,69.0,17140,Edwards,4,1956,1956,0.0,3,CBlock,3.0,1059,75,1134,5,Y,FuseA,1229,0,1229,1,0,3,1,3,0,Attchd,1956.0,RFn,1,284,0,0,135000
919,103.0,13125,SawyerW,7,1991,1991,0.0,4,PConc,5.0,48,422,1104,5,Y,SBrkr,912,1215,2127,2,1,4,1,4,1,Attchd,1991.0,RFn,3,833,72,192,238000
920,87.0,11029,NAmes,6,1958,2002,0.0,5,CBlock,4.0,528,245,1184,5,Y,SBrkr,1414,0,1414,1,0,3,1,3,1,Attchd,1990.0,Unf,2,601,0,51,176500
921,70.0,8462,SawyerW,6,1994,1994,105.0,4,PConc,4.0,814,114,928,5,Y,SBrkr,936,785,1721,2,1,3,1,4,0,Attchd,1994.0,RFn,2,471,300,87,201000
922,67.0,8777,Edwards,5,1900,2003,0.0,3,CBlock,3.0,1084,188,1272,4,Y,SBrkr,1272,928,2200,2,2,4,2,3,0,,,,0,0,0,70,145900
923,65.0,10237,Gilbert,6,2005,2006,0.0,4,PConc,4.0,28,1288,1316,5,Y,SBrkr,1316,0,1316,2,0,3,1,4,1,Attchd,2005.0,Fin,2,397,100,0,169990
924,50.0,8012,SawyerW,6,1993,1994,0.0,4,PConc,4.0,165,598,1604,5,Y,SBrkr,1617,0,1617,2,0,2,1,4,1,Attchd,1993.0,RFn,2,533,0,69,193000
925,79.0,10240,NWAmes,6,1980,1980,157.0,3,CBlock,4.0,625,0,1686,3,Y,SBrkr,1686,0,1686,2,0,3,1,3,1,Attchd,1980.0,Unf,2,612,384,131,207500
926,69.0,15611,NWAmes,5,1977,1977,0.0,3,PConc,4.0,767,266,1126,3,Y,SBrkr,1126,0,1126,2,0,3,1,5,0,Attchd,1977.0,RFn,2,540,180,0,175000
927,93.0,11999,NridgHt,8,2003,2004,340.0,4,PConc,4.0,0,1181,1181,5,Y,SBrkr,1234,1140,2374,2,1,4,1,5,1,BuiltIn,2003.0,Fin,3,656,104,100,285000
928,69.0,9900,NWAmes,7,1968,1968,342.0,3,CBlock,3.0,552,280,832,4,Y,SBrkr,1098,880,1978,2,1,4,1,3,1,Attchd,1968.0,RFn,2,486,0,43,176000
929,69.0,11838,CollgCr,8,2001,2001,0.0,4,PConc,4.0,0,1753,1753,5,Y,SBrkr,1788,0,1788,2,0,3,1,5,1,Attchd,2001.0,RFn,2,522,202,151,236500
930,69.0,13006,Gilbert,7,1997,1997,285.0,3,PConc,4.0,0,964,964,4,Y,SBrkr,993,1243,2236,2,1,4,1,4,1,BuiltIn,1997.0,Fin,2,642,0,0,222000
931,73.0,8925,Timber,8,2007,2007,0.0,4,PConc,4.0,16,1450,1466,5,Y,SBrkr,1466,0,1466,2,0,3,1,4,0,Attchd,2007.0,Fin,3,610,100,18,201000
932,70.0,9100,NAmes,5,1965,1965,0.0,3,CBlock,3.0,338,121,925,5,Y,SBrkr,925,0,925,1,0,2,1,3,0,Detchd,1965.0,Unf,1,429,0,0,117500
933,84.0,11670,Somerst,9,2006,2006,302.0,5,PConc,5.0,0,1905,1905,5,Y,SBrkr,1905,0,1905,2,0,3,1,5,1,Attchd,2006.0,Fin,3,788,0,191,320000
934,63.0,8487,CollgCr,7,2004,2004,210.0,4,PConc,4.0,20,1480,1500,5,Y,SBrkr,1500,0,1500,2,0,3,1,4,0,Attchd,2004.0,RFn,2,570,192,36,190000
935,313.0,27650,NAmes,7,1960,2007,0.0,3,CBlock,4.0,425,160,585,5,Y,SBrkr,2069,0,2069,2,0,4,1,4,1,Attchd,1960.0,RFn,2,505,0,0,242000
936,52.0,5825,BrkSide,4,1926,1953,108.0,3,PConc,2.0,0,600,600,4,Y,SBrkr,747,0,747,1,0,1,1,3,0,Detchd,1953.0,Unf,2,528,0,0,79900
937,67.0,10083,SawyerW,7,2003,2003,0.0,4,PConc,4.0,833,343,1176,5,Y,SBrkr,1200,0,1200,2,0,2,1,4,0,Attchd,2003.0,RFn,2,555,0,41,184900
938,75.0,9675,Somerst,7,2005,2005,0.0,4,PConc,4.0,341,772,1113,5,Y,SBrkr,1113,858,1971,2,1,3,1,4,1,Attchd,2005.0,RFn,2,689,0,48,253000
939,73.0,8760,CollgCr,7,2006,2006,0.0,4,PConc,4.0,464,927,1391,5,Y,SBrkr,1391,571,1962,2,1,3,1,4,0,Attchd,2006.0,RFn,3,868,0,90,239799
940,69.0,24090,ClearCr,7,1940,1950,0.0,3,CBlock,3.0,0,1032,1032,5,Y,SBrkr,1207,1196,2403,2,0,4,1,3,2,Attchd,1940.0,Unf,1,349,56,0,244400
941,55.0,12640,Mitchel,6,1976,1976,0.0,3,CBlock,3.0,936,396,1728,3,Y,SBrkr,1728,0,1728,2,0,4,2,3,0,Attchd,1976.0,Unf,2,574,40,0,150900
942,69.0,8755,Gilbert,7,1999,1999,298.0,4,PConc,4.0,772,220,992,5,Y,SBrkr,1022,1038,2060,2,1,3,1,4,1,BuiltIn,1999.0,RFn,2,390,0,0,214000
943,42.0,7711,Edwards,4,1977,1977,0.0,3,PConc,4.0,1440,0,1440,3,Y,SBrkr,1440,0,1440,2,0,4,2,3,0,,,,0,0,321,0,150000
944,100.0,25000,Mitchel,5,1967,1967,0.0,3,CBlock,3.0,0,1632,1632,3,Y,SBrkr,1632,0,1632,2,0,4,2,3,0,Attchd,1967.0,Unf,2,576,0,0,143000
945,69.0,14375,Timber,6,1958,1958,541.0,3,CBlock,3.0,111,354,819,4,Y,FuseA,1344,0,1344,1,0,3,1,4,1,Basment,1958.0,RFn,2,525,0,118,137500
946,98.0,8820,OldTown,5,1890,1996,0.0,3,BrkTil,3.0,1088,0,1088,3,Y,SBrkr,1188,561,1869,1,0,2,1,3,0,Detchd,1963.0,Unf,2,456,48,0,124900
947,70.0,8163,NAmes,5,1959,1959,128.0,3,CBlock,3.0,748,102,1144,3,Y,SBrkr,1144,0,1144,1,0,3,1,3,1,Attchd,1959.0,RFn,1,796,86,0,143000
948,85.0,14536,Timber,8,2002,2003,236.0,4,PConc,4.0,1300,316,1616,5,Y,SBrkr,1629,0,1629,2,0,3,1,4,1,Attchd,2002.0,Fin,3,808,0,252,270000
949,65.0,14006,CollgCr,7,2002,2002,144.0,4,PConc,4.0,0,936,936,5,Y,SBrkr,936,840,1776,2,1,3,1,4,1,Attchd,2002.0,RFn,2,474,144,96,192500
950,78.0,9360,NWAmes,6,1972,2006,0.0,3,CBlock,3.0,982,179,1161,3,Y,SBrkr,1381,0,1381,1,1,3,1,4,1,Attchd,1972.0,RFn,2,676,0,0,197500
951,60.0,7200,NAmes,5,1950,2002,0.0,3,CBlock,3.0,398,317,864,4,Y,SBrkr,864,0,864,1,0,3,1,4,0,Detchd,1980.0,RFn,2,720,194,0,129000
952,60.0,7800,SawyerW,5,1965,1965,0.0,3,CBlock,3.0,641,187,828,4,Y,SBrkr,965,0,965,1,0,3,1,3,0,Detchd,1979.0,Unf,1,300,421,0,119900
953,60.0,7200,CollgCr,5,1972,2003,0.0,3,CBlock,4.0,660,108,768,4,Y,SBrkr,768,0,768,1,0,2,1,3,0,Detchd,1974.0,Fin,1,396,192,0,133900
954,69.0,11075,Mitchel,5,1969,1969,232.0,3,CBlock,3.0,562,29,784,5,Y,SBrkr,1168,800,1968,2,1,4,1,3,1,Attchd,1969.0,RFn,2,530,305,189,172000
955,35.0,9400,Edwards,6,1975,1975,250.0,3,CBlock,4.0,945,0,945,3,Y,SBrkr,980,0,980,2,0,4,0,3,0,,,,0,0,0,0,127500
956,82.0,7136,Crawfor,6,1946,1950,423.0,3,CBlock,4.0,484,495,979,3,N,FuseF,979,979,1958,2,0,4,2,3,0,Attchd,1946.0,Unf,2,492,0,0,145000
957,24.0,1300,Blueste,6,1980,1980,0.0,3,CBlock,4.0,285,276,561,3,Y,SBrkr,561,668,1229,1,1,2,1,3,1,Attchd,1980.0,Fin,2,462,150,0,124000
958,70.0,7420,Sawyer,5,1962,1962,0.0,3,CBlock,3.0,417,640,1057,3,Y,SBrkr,1057,0,1057,1,0,3,1,3,0,Detchd,1977.0,Fin,2,576,0,0,132000
959,65.0,8450,CollgCr,7,2003,2003,0.0,4,PConc,4.0,699,638,1337,5,Y,SBrkr,1337,0,1337,2,0,3,1,4,0,Attchd,2003.0,RFn,2,531,0,39,185000
960,24.0,2572,Somerst,7,1999,1999,0.0,4,PConc,4.0,604,92,696,5,Y,SBrkr,696,720,1416,2,1,3,1,4,0,Detchd,1999.0,Unf,2,484,0,44,155000
961,50.0,7207,BrkSide,5,1958,2008,0.0,3,CBlock,3.0,696,162,858,4,Y,SBrkr,858,0,858,1,0,2,1,3,0,,,,0,0,117,0,116500
962,69.0,12227,NWAmes,6,1977,1995,424.0,3,CBlock,4.0,896,434,1330,3,Y,SBrkr,1542,1330,2872,2,1,4,1,3,1,Attchd,1977.0,Fin,2,619,550,282,272000
963,24.0,2308,NPkVill,6,1976,1976,0.0,3,CBlock,4.0,556,248,804,3,Y,SBrkr,804,744,1548,2,1,3,1,4,1,Detchd,1976.0,Unf,2,440,48,0,155000
964,122.0,11923,CollgCr,9,2007,2007,0.0,4,PConc,5.0,0,1800,1800,5,Y,SBrkr,1800,0,1800,2,0,2,1,5,0,Attchd,2007.0,Fin,2,702,288,136,239000
965,80.0,11316,Timber,7,2002,2003,44.0,4,PConc,4.0,624,193,817,5,Y,SBrkr,824,1070,1894,2,1,4,1,4,1,BuiltIn,2002.0,Fin,2,510,0,40,214900
966,65.0,10237,Gilbert,6,2005,2007,0.0,4,PConc,4.0,0,783,783,5,Y,SBrkr,783,701,1484,2,1,3,1,4,1,Attchd,2005.0,Fin,2,393,0,72,178900
967,130.0,9600,Crawfor,5,1940,1950,0.0,4,BrkTil,3.0,428,300,728,5,Y,SBrkr,976,332,1308,1,1,2,1,3,2,Detchd,1940.0,Unf,1,256,0,70,160000
968,69.0,7390,NAmes,5,1955,1955,151.0,3,CBlock,3.0,902,196,1098,3,Y,SBrkr,1098,0,1098,1,0,3,1,3,0,Attchd,1955.0,Unf,1,260,0,0,135000
969,50.0,5925,OldTown,3,1910,1950,0.0,3,BrkTil,3.0,0,600,600,2,N,SBrkr,600,368,968,1,0,2,1,3,0,,,,0,0,0,0,37900
970,75.0,10382,NAmes,6,1958,1958,105.0,3,CBlock,3.0,513,75,588,3,Y,SBrkr,1095,0,1095,1,0,2,1,3,0,Attchd,1958.0,RFn,1,264,0,0,140000
971,60.0,10800,NAmes,4,1949,1950,0.0,3,CBlock,3.0,0,720,720,3,N,FuseA,720,472,1192,1,1,4,1,3,0,,,,0,0,0,0,135000
972,36.0,2268,NridgHt,7,2003,2004,106.0,4,PConc,4.0,567,197,764,5,Y,SBrkr,764,862,1626,2,0,2,1,4,0,BuiltIn,2003.0,RFn,2,474,0,27,173000
973,55.0,7892,SawyerW,6,1979,1979,0.0,3,CBlock,4.0,0,918,918,3,Y,SBrkr,918,0,918,2,0,2,1,3,1,Attchd,1979.0,Unf,1,264,28,0,99500
974,95.0,11639,Somerst,7,2007,2008,0.0,4,PConc,4.0,0,1428,1428,5,Y,SBrkr,1428,0,1428,2,0,3,1,4,0,Attchd,2007.0,Fin,2,480,0,120,182000
975,60.0,11414,BrkSide,7,1910,1993,0.0,3,BrkTil,4.0,0,728,728,3,N,SBrkr,1136,883,2019,1,0,3,1,4,0,Detchd,1997.0,Unf,2,532,509,135,167500
976,69.0,2651,Somerst,7,2000,2000,0.0,4,PConc,4.0,641,32,673,5,Y,SBrkr,673,709,1382,2,1,3,1,4,0,Detchd,2000.0,Unf,2,490,153,50,165000
977,51.0,5900,BrkSide,4,1923,1958,0.0,3,PConc,4.0,0,440,440,3,Y,FuseA,869,0,869,1,0,2,1,2,0,,,,0,0,0,0,85500
978,35.0,4274,Somerst,7,2006,2007,0.0,4,PConc,4.0,1106,135,1241,5,Y,SBrkr,1241,0,1241,1,1,1,1,4,0,Attchd,2007.0,Fin,2,569,0,116,199900
979,68.0,9450,Edwards,4,1954,1954,0.0,3,CBlock,3.0,552,342,894,5,Y,SBrkr,894,0,894,1,0,3,1,3,0,Detchd,1999.0,Unf,2,400,0,0,110000
980,80.0,8816,Sawyer,5,1963,1963,0.0,3,PConc,3.0,651,470,1121,3,Y,SBrkr,1121,0,1121,1,0,3,1,3,0,Detchd,1963.0,Unf,2,480,0,80,139000
981,69.0,12122,NAmes,7,1961,2007,210.0,5,CBlock,3.0,867,77,944,4,Y,SBrkr,999,0,999,1,0,3,1,5,0,Attchd,1961.0,RFn,2,588,144,76,178400
982,98.0,12203,NoRidge,8,1998,1999,975.0,4,PConc,4.0,854,371,1225,5,Y,SBrkr,1276,1336,2612,2,1,4,1,4,1,Attchd,1998.0,Fin,3,676,250,0,336000
983,43.0,3182,Blmngtn,7,2007,2007,16.0,4,PConc,4.0,0,1266,1266,5,Y,SBrkr,1266,0,1266,2,0,2,1,4,1,Attchd,2007.0,Fin,2,388,100,16,159895
984,69.0,11250,CollgCr,8,2002,2002,0.0,4,PConc,4.0,0,1128,1128,5,Y,SBrkr,1149,1141,2290,2,1,4,1,4,1,Attchd,2002.0,Unf,2,779,0,0,255900
985,75.0,10125,Mitchel,5,1977,1977,0.0,3,CBlock,4.0,0,0,0,3,Y,SBrkr,1302,432,1734,2,0,4,2,4,0,Attchd,1977.0,Unf,2,539,0,0,126000
986,68.0,10880,Edwards,5,1950,1950,0.0,3,CBlock,3.0,1040,124,1164,3,N,SBrkr,1164,0,1164,1,0,3,1,3,0,Detchd,1950.0,Unf,1,240,0,48,125000
987,59.0,5310,OldTown,6,1910,2003,0.0,3,CBlock,3.0,0,485,485,4,Y,SBrkr,1001,634,1635,1,0,2,1,4,0,Attchd,1950.0,Unf,1,255,394,0,117000
988,83.0,10159,NridgHt,9,2009,2010,450.0,5,PConc,5.0,1646,284,1930,5,Y,SBrkr,1940,0,1940,2,1,3,1,5,1,Attchd,2010.0,Fin,3,606,168,95,395192
989,69.0,12046,NWAmes,6,1976,1976,298.0,3,CBlock,3.0,156,692,848,3,Y,SBrkr,1118,912,2030,2,1,4,1,4,1,Attchd,1976.0,Fin,2,551,0,224,195000
990,65.0,8125,Somerst,7,2006,2006,0.0,4,PConc,4.0,0,770,770,5,Y,SBrkr,778,798,1576,2,1,3,1,4,0,Attchd,2006.0,RFn,2,614,0,50,197000
991,82.0,9452,NoRidge,8,1997,1998,423.0,4,PConc,4.0,1074,322,1396,5,Y,SBrkr,1407,985,2392,2,1,3,1,4,1,Attchd,1997.0,Fin,3,870,0,70,348000
992,121.0,17671,OldTown,8,1882,1986,0.0,4,BrkTil,3.0,216,700,916,4,Y,SBrkr,916,826,1742,1,1,4,1,4,1,Attchd,1925.0,Unf,2,424,0,169,168000
993,80.0,9760,NAmes,6,1964,1993,340.0,3,CBlock,3.0,536,169,822,4,Y,SBrkr,1020,831,1851,2,1,3,1,4,1,Attchd,1964.0,RFn,2,440,239,42,187000
994,68.0,8846,CollgCr,6,2005,2006,0.0,3,PConc,4.0,0,750,750,5,Y,SBrkr,750,750,1500,2,1,3,1,4,0,Attchd,2005.0,RFn,2,564,0,35,173900
995,96.0,12456,NridgHt,10,2006,2007,230.0,5,PConc,5.0,1172,528,1700,5,Y,SBrkr,1718,0,1718,2,0,3,1,5,1,Attchd,2008.0,Fin,3,786,216,48,337500
996,51.0,4712,BrkSide,4,1946,1950,0.0,3,CBlock,3.0,384,363,747,3,Y,SBrkr,774,456,1230,1,1,3,1,3,0,Detchd,1946.0,Unf,1,305,0,57,121600
997,69.0,10659,NAmes,5,1961,1961,0.0,3,CBlock,3.0,915,135,1050,3,Y,SBrkr,1050,0,1050,1,0,3,1,3,0,Attchd,1961.0,Unf,1,368,0,319,136500
998,69.0,11717,NWAmes,6,1970,1970,571.0,3,CBlock,3.0,0,1442,1442,3,Y,SBrkr,1442,0,1442,2,0,2,1,3,1,Attchd,1970.0,RFn,2,615,371,0,185000
999,60.0,9786,IDOTRR,3,1922,1950,0.0,3,BrkTil,3.0,0,1007,1007,2,N,SBrkr,1077,0,1077,1,0,3,1,3,1,Detchd,1922.0,Unf,1,210,0,100,91000
1000,64.0,6762,CollgCr,7,2006,2006,24.0,4,PConc,4.0,686,501,1187,5,Y,SBrkr,1208,0,1208,2,0,2,1,4,0,Attchd,2006.0,RFn,2,632,105,61,206000
1001,74.0,10206,Edwards,3,1952,1952,0.0,3,Slab,4.0,0,0,0,2,N,FuseF,944,0,944,1,0,2,1,2,0,Detchd,1956.0,Unf,2,528,0,0,82000
1002,60.0,5400,OldTown,5,1920,1950,0.0,3,BrkTil,2.0,0,691,691,5,Y,FuseA,691,0,691,1,0,2,1,5,0,Detchd,1920.0,Unf,1,216,0,20,86000
1003,75.0,11957,Somerst,8,2006,2006,53.0,4,PConc,4.0,24,1550,1574,5,Y,SBrkr,1574,0,1574,2,0,3,1,4,1,Attchd,2006.0,RFn,3,824,144,104,232000
1004,69.0,11500,NWAmes,5,1976,1976,164.0,3,CBlock,3.0,0,1680,1680,2,Y,SBrkr,1680,0,1680,2,0,4,2,3,0,Detchd,1976.0,Unf,2,528,0,0,136905
1005,43.0,3182,Blmngtn,7,2005,2006,16.0,4,PConc,4.0,16,1330,1346,5,Y,SBrkr,1504,0,1504,2,0,1,1,4,1,Attchd,2005.0,Fin,2,457,156,0,181000
1006,65.0,8385,CollgCr,5,1977,1977,220.0,4,CBlock,4.0,595,390,985,3,Y,SBrkr,985,0,985,2,0,3,1,3,0,Attchd,1977.0,Unf,1,328,210,0,149900
1007,69.0,12155,NAmes,6,1970,1970,0.0,3,CBlock,4.0,1237,420,1657,4,Y,SBrkr,1657,0,1657,2,0,3,1,3,1,Attchd,1970.0,Unf,2,484,0,0,163500
1008,21.0,2217,MeadowV,4,1970,1970,0.0,3,CBlock,3.0,273,0,546,3,Y,SBrkr,546,546,1092,1,1,3,1,3,0,Attchd,1970.0,RFn,1,286,238,0,88000
1009,43.0,12118,Mitchel,7,2004,2005,108.0,4,PConc,5.0,0,1710,1710,5,Y,SBrkr,1710,0,1710,2,0,3,1,4,1,Attchd,2004.0,Fin,2,550,100,48,240000
1010,60.0,6000,SWISU,5,1926,1950,0.0,3,BrkTil,3.0,0,1008,1008,5,Y,SBrkr,1008,0,1522,2,0,4,1,3,0,,,,0,0,0,0,102000
1011,115.0,21286,Sawyer,5,1948,1950,0.0,3,CBlock,3.0,0,720,720,3,Y,SBrkr,720,551,1271,2,0,4,1,3,1,Attchd,1948.0,Unf,1,312,0,0,135000
1012,75.0,9825,Edwards,5,1965,1965,0.0,3,CBlock,4.0,0,0,0,3,N,SBrkr,1664,0,1664,2,0,4,2,3,0,,,,0,0,0,0,100000
1013,55.0,10592,Crawfor,6,1923,1996,0.0,3,PConc,3.0,0,602,602,3,Y,SBrkr,900,602,1502,1,1,3,1,4,2,Detchd,1923.0,Unf,1,180,96,0,165000
1014,60.0,7200,OldTown,5,1910,2006,0.0,3,BrkTil,3.0,247,310,1022,3,N,SBrkr,1022,0,1022,1,0,2,1,3,0,Detchd,1956.0,Unf,1,280,0,30,85000
1015,60.0,11664,NAmes,6,1948,1950,206.0,3,CBlock,3.0,336,746,1082,3,Y,SBrkr,1082,0,1082,1,0,2,1,3,1,Detchd,1948.0,Unf,1,240,0,130,119200
1016,70.0,8400,NWAmes,8,2001,2001,0.0,4,PConc,4.0,643,167,810,5,Y,SBrkr,810,855,1665,2,1,3,1,4,0,Attchd,2001.0,Fin,2,528,0,45,227000
1017,73.0,11883,CollgCr,7,1996,1996,196.0,4,PConc,4.0,690,814,1504,5,Y,SBrkr,1504,0,1504,2,0,3,1,4,1,Attchd,1996.0,Fin,2,478,115,66,203000
1018,69.0,5814,StoneBr,8,1984,1984,0.0,4,CBlock,4.0,1036,184,1220,4,Y,SBrkr,1360,0,1360,1,0,1,1,4,1,Attchd,1984.0,RFn,2,565,63,0,187500
1019,69.0,10784,Gilbert,7,1991,1992,76.0,4,PConc,4.0,0,384,384,4,Y,SBrkr,802,670,1472,2,1,3,1,4,1,Attchd,1991.0,RFn,2,402,164,0,160000
1020,43.0,3013,Blmngtn,7,2005,2005,145.0,4,PConc,4.0,16,1346,1362,5,Y,SBrkr,1506,0,1506,2,0,2,1,4,1,Attchd,2005.0,Fin,2,440,142,20,213490
