LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,SalePrice_pred
24.0,2160,7,1999,2000,212.0,4,5,4.0,510,90,600,5,1,4.0,624,628,1252,2,1,2,1,4,0,2,462,0,48,160000,217123
60.0,8400,6,1925,1950,0.0,3,5,3.0,423,758,1181,2,1,4.0,1390,304,1694,2,0,4,1,3,1,2,576,342,0,136500,89645
71.0,9230,5,1965,1998,166.0,3,2,3.0,661,203,864,4,1,4.0,1200,0,1200,1,1,1,1,4,0,2,884,0,64,146000,85959
74.0,5868,5,1956,2000,0.0,3,2,3.0,248,448,936,5,1,4.0,936,0,936,1,0,2,1,3,0,1,308,0,0,129000,200335
78.0,9317,6,2006,2006,0.0,4,5,4.0,24,1290,1314,4,1,4.0,1314,0,1314,2,0,3,1,4,1,2,440,0,22,176432,190935
60.0,6882,6,1914,2006,0.0,3,5,3.0,0,684,684,3,1,4.0,773,582,1355,1,1,3,1,4,0,0,0,136,0,127000,58659
69.0,3696,8,1986,1986,0.0,4,2,4.0,0,1074,1074,5,1,4.0,1088,0,1088,1,1,2,1,4,0,2,461,0,74,170000,163272
50.0,6000,4,1936,1950,0.0,3,3,3.0,672,0,672,3,1,4.0,757,567,1324,1,0,3,1,3,0,1,240,0,0,128000,48280
82.0,11880,7,1978,1978,206.0,3,2,4.0,704,567,1271,3,1,4.0,1601,0,1601,2,0,3,1,3,1,2,478,0,0,157000,149727
60.0,8400,2,1920,1950,0.0,3,2,3.0,290,0,290,3,0,1.0,438,0,438,1,0,1,1,2,0,1,246,0,0,60000,33880
61.0,9758,5,1971,1971,0.0,3,2,3.0,412,251,950,3,1,4.0,950,0,950,1,0,3,1,3,0,1,280,0,0,119500,215727
70.0,7000,5,1960,2002,45.0,3,2,3.0,588,422,1010,5,1,4.0,1134,0,1134,1,0,2,1,3,0,1,254,0,16,135000,66948
79.0,8910,6,1959,1959,0.0,3,2,3.0,655,0,655,5,1,4.0,1194,0,1194,1,0,3,1,3,1,2,539,0,0,159500,62616
24.0,2016,5,1970,1970,304.0,3,2,3.0,0,630,630,3,1,4.0,630,672,1302,2,1,3,1,3,0,2,440,0,0,106000,133386
98.0,12256,8,1994,1995,362.0,4,5,5.0,1032,431,1463,5,1,4.0,1500,1122,2622,2,1,3,1,4,2,2,712,186,32,325000,304641
114.0,10357,7,1990,1991,0.0,4,5,4.0,738,172,910,4,1,4.0,1442,0,1442,2,0,3,1,4,1,2,719,0,244,179900,130763
168.0,23257,7,2006,2006,0.0,4,5,5.0,0,868,868,5,1,4.0,887,1134,2021,2,1,3,1,4,1,2,422,0,100,274725,236307
69.0,8063,6,2000,2000,0.0,3,5,4.0,0,924,924,5,1,4.0,948,742,1690,2,1,3,1,3,1,2,463,100,48,181000,173042
107.0,11362,8,2004,2005,42.0,4,5,5.0,1039,797,1836,5,1,4.0,1836,0,1836,2,0,3,1,4,1,3,862,125,185,280000,258316
69.0,8000,6,1995,1996,0.0,3,5,4.0,219,554,773,4,1,4.0,773,885,1658,2,1,3,1,3,1,2,431,224,84,188000,170286
80.0,10480,7,1976,1976,660.0,3,2,3.0,403,400,803,3,1,4.0,1098,866,1964,2,1,4,1,3,1,2,483,0,69,205000,176853
73.0,7100,5,1957,1957,0.0,3,2,3.0,708,108,816,3,1,2.0,816,0,816,1,0,2,1,3,0,1,308,0,0,129900,73229
66.0,8923,5,1953,2006,0.0,3,2,3.0,643,365,1008,4,1,4.0,1008,0,1008,1,0,2,1,4,0,1,240,0,18,134500,81960
90.0,5400,5,1954,2000,0.0,3,2,3.0,415,418,833,5,1,4.0,833,0,833,1,0,2,1,4,0,1,326,0,0,117000,80864
93.0,12085,8,2007,2007,328.0,4,5,5.0,1004,730,1734,5,1,4.0,1734,0,1734,2,0,3,1,5,1,3,928,0,0,318000,313759
69.0,7750,8,2002,2002,0.0,4,5,4.0,353,55,408,5,1,4.0,779,640,1419,2,1,3,1,4,1,2,527,120,0,184100,188272
57.0,9764,5,1967,2003,0.0,3,2,3.0,702,192,894,5,1,4.0,894,0,894,1,0,3,1,4,0,2,450,0,0,130000,112706
85.0,13825,5,1958,1987,0.0,3,2,3.0,0,533,533,3,1,4.0,1021,580,1601,1,0,3,1,3,0,1,300,280,34,140000,14494
70.0,7560,5,1959,1959,0.0,3,2,3.0,369,671,1040,3,1,2.0,1040,0,1040,1,0,3,1,3,0,1,286,140,0,133700,68039
59.0,8263,6,1920,1950,0.0,3,3,3.0,0,1012,1012,3,1,2.0,1012,0,1012,1,0,2,1,3,1,1,308,0,22,118400,85158
84.0,10084,7,2005,2006,196.0,4,5,4.0,24,1528,1552,5,1,4.0,1552,0,1552,2,0,3,1,4,0,3,782,144,20,212900,224607
69.0,8926,4,1956,1956,0.0,3,2,3.0,0,672,672,5,1,2.0,960,0,960,1,0,3,1,3,0,1,288,64,0,112000,35236
50.0,9405,5,1947,2008,0.0,3,2,3.0,0,698,698,5,1,4.0,698,0,698,1,0,2,1,3,0,0,0,0,200,118000,29652
69.0,9125,7,1992,1992,170.0,3,5,4.0,0,384,384,4,1,4.0,812,670,1482,2,1,3,1,4,1,2,392,100,25,163900,165548
60.0,10434,4,1955,1955,0.0,3,2,3.0,0,1005,1005,3,1,4.0,1005,0,1005,1,0,2,1,2,1,2,672,0,0,115000,71241
53.0,3684,7,2007,2007,130.0,4,5,4.0,0,1373,1373,5,1,4.0,1555,0,1555,2,0,2,1,4,1,3,660,143,20,174000,222000
182.0,14572,7,2004,2004,0.0,4,5,4.0,1300,230,1530,5,1,4.0,1530,0,1530,2,0,3,1,4,1,3,630,144,36,259000,230696
59.0,11796,7,2004,2005,0.0,4,5,4.0,0,847,847,5,1,4.0,847,1112,1959,2,1,4,1,4,1,2,434,100,48,215000,217207
60.0,7200,5,1980,1980,180.0,3,2,4.0,936,0,936,3,1,4.0,936,0,936,1,0,2,1,3,0,2,672,49,0,140000,136775
65.0,7804,4,1928,1950,0.0,3,3,3.0,622,500,1122,3,1,4.0,1328,653,1981,2,0,4,1,4,2,2,576,431,44,135000,102736
63.0,10712,5,1991,1992,0.0,3,5,4.0,212,762,974,3,1,4.0,974,0,974,1,0,3,1,3,0,0,0,0,28,93500,74176
90.0,9900,6,1880,1950,0.0,3,3,3.0,0,1008,1008,3,1,4.0,1178,1032,2210,2,0,5,1,2,0,1,205,0,48,117500,43188
80.0,9828,8,1995,1995,0.0,4,5,4.0,584,544,1128,5,1,4.0,1142,878,2020,2,1,3,1,4,1,2,466,0,155,239500,214954
57.0,8773,6,1997,1997,0.0,3,5,4.0,0,916,916,4,1,4.0,916,684,1600,2,1,3,1,3,1,2,460,100,38,169000,171277
60.0,6180,6,1926,1950,0.0,3,3,3.0,0,960,960,3,0,4.0,986,0,986,1,0,2,1,3,1,1,180,0,128,102000,71224
80.0,9600,6,1950,1950,0.0,3,2,3.0,280,752,1032,3,1,2.0,1032,220,1252,1,0,3,1,3,0,1,288,0,0,119000,77293
54.0,6342,5,1875,1996,0.0,3,2,3.0,0,780,780,4,0,4.0,780,240,1020,1,0,2,1,3,0,0,0,0,0,94000,43688
69.0,9819,6,1977,1977,0.0,3,5,3.0,1567,0,1567,3,1,4.0,1567,0,1567,2,0,2,1,4,2,2,714,264,32,196000,159570
98.0,8731,5,1920,1950,0.0,3,3,3.0,645,270,915,3,1,4.0,1167,0,1167,1,0,3,1,3,1,2,495,0,0,144000,68516
60.0,7350,5,1951,1951,0.0,3,2,3.0,852,100,952,3,1,4.0,952,0,952,1,0,2,1,3,0,2,840,0,0,139000,78336
69.0,10304,5,1976,1976,44.0,3,2,3.0,381,399,780,5,1,4.0,1088,780,1868,2,1,4,1,4,1,2,484,448,96,197500,102535
77.0,9965,8,2006,2007,340.0,4,5,5.0,1150,316,1466,5,1,4.0,1466,1362,2828,3,0,4,1,4,1,3,1052,125,144,424870,325493
69.0,9000,5,1959,1959,0.0,3,2,3.0,288,718,1006,3,1,4.0,1006,0,1006,1,0,3,1,3,0,0,0,0,24,80000,26778
60.0,12180,4,1941,1950,0.0,3,3,4.0,348,324,672,2,0,2.0,672,252,924,1,0,2,1,2,0,1,280,0,0,80000,89182
52.0,6240,5,1928,1950,0.0,3,3,3.0,0,1042,1042,5,1,4.0,1042,534,1576,1,0,3,1,3,1,1,225,0,0,149000,78649
69.0,11200,6,1985,1985,85.0,4,2,4.0,1258,40,1298,3,1,4.0,1298,0,1298,2,0,3,1,4,1,2,403,165,26,180000,189638
75.0,12000,7,1941,1950,0.0,3,2,3.0,275,429,704,5,1,4.0,860,704,1564,1,1,3,1,2,1,1,234,0,0,174500,74686
69.0,5700,7,1926,1950,0.0,3,5,3.0,0,572,572,3,1,4.0,572,539,1111,1,0,2,1,3,1,1,288,0,0,116900,92884
50.0,9000,7,1920,1988,0.0,3,5,3.0,624,26,650,5,1,4.0,832,650,1482,1,0,3,1,3,0,2,324,0,0,143000,109420
57.0,8280,6,1950,1950,0.0,3,2,3.0,0,932,932,5,1,2.0,932,0,932,1,0,2,1,4,1,1,306,0,0,124000,104769
134.0,17755,5,1959,1959,132.0,3,2,3.0,176,1290,1466,3,1,4.0,1466,0,1466,1,1,3,1,2,2,2,528,0,140,149900,100562
90.0,14115,6,1956,2004,0.0,3,5,3.0,296,230,1073,5,1,4.0,1811,0,1811,1,0,2,1,5,1,2,470,0,0,230000,378376
69.0,5890,6,1930,2007,0.0,4,3,3.0,538,278,816,5,1,4.0,816,0,816,1,0,2,1,3,0,1,432,0,0,120500,95927
69.0,13700,7,1965,1988,288.0,3,2,3.0,454,410,864,3,1,4.0,902,918,1820,1,2,4,1,4,2,2,492,60,84,201800,183898
90.0,10768,5,1976,2004,0.0,4,2,4.0,1157,280,1437,3,1,4.0,1437,0,1437,2,0,3,1,4,1,2,528,0,21,218000,178531
85.0,9350,5,1965,1999,0.0,3,5,3.0,633,586,1219,4,1,4.0,1265,0,1265,2,0,3,1,4,1,2,502,0,92,179900,128862
34.0,5001,7,2007,2008,166.0,4,5,4.0,904,410,1314,5,1,4.0,1314,0,1314,2,0,2,1,4,1,2,626,172,62,230000,222589
92.0,11932,8,2007,2008,186.0,4,5,4.0,0,1580,1580,5,1,4.0,1580,0,1580,2,0,3,1,4,0,3,830,0,24,235128,234186
76.0,9120,6,1974,1974,270.0,4,2,3.0,442,459,901,3,1,4.0,943,933,1876,2,1,4,1,4,1,2,540,0,69,185000,179317
24.0,2280,6,1978,1978,0.0,3,2,4.0,311,544,855,2,1,4.0,855,601,1456,2,1,3,1,3,1,2,440,26,0,146000,158273
69.0,14778,6,1954,2006,72.0,4,2,3.0,728,568,1296,5,1,4.0,1640,0,1640,1,0,3,1,4,1,2,924,108,0,224000,122242
109.0,8724,5,1968,1968,0.0,3,2,4.0,492,402,894,4,1,4.0,894,0,894,1,0,3,1,3,1,2,450,0,0,129000,129537
60.0,12900,4,1969,1969,0.0,3,2,4.0,1198,0,1198,3,1,4.0,1258,0,1258,0,2,0,2,3,0,2,400,120,0,108959,125360
69.0,16157,5,1978,1978,0.0,3,5,4.0,680,289,1360,5,1,4.0,1432,0,1432,1,1,2,1,4,1,2,588,168,180,194000,345605
79.0,9541,7,2009,2009,268.0,4,5,4.0,0,1502,1502,5,1,4.0,1502,0,1502,2,0,3,1,4,0,2,644,0,114,233170,203570
64.0,10475,8,2008,2008,72.0,4,5,4.0,0,1694,1694,5,1,4.0,1694,0,1694,2,0,3,1,4,0,3,776,160,33,245350,220949
58.0,10852,6,2000,2000,0.0,3,5,4.0,786,173,959,5,1,4.0,959,712,1671,2,1,3,1,3,1,2,472,0,38,173000,185596
120.0,13728,6,1935,1986,0.0,3,2,3.0,626,501,1127,5,1,4.0,1236,872,2108,2,0,4,1,4,2,2,540,0,0,235000,156165
118.0,35760,10,1995,1996,1378.0,4,5,5.0,1387,543,1930,5,1,4.0,1831,1796,3627,3,1,4,1,4,1,3,807,361,76,625000,456599
76.0,9880,6,1977,1977,0.0,3,2,3.0,522,574,1096,3,1,4.0,1118,0,1118,1,0,3,1,3,1,1,358,203,0,171000,82196
76.0,9120,6,1958,1958,0.0,3,2,3.0,662,599,1261,5,1,4.0,1261,0,1261,1,0,3,1,3,1,2,433,0,0,163000,112437
35.0,4017,7,2006,2007,0.0,4,5,4.0,0,625,625,5,1,4.0,625,625,1250,2,1,2,1,4,0,2,625,0,54,171900,194282
138.0,18030,5,1946,1994,0.0,3,2,3.0,152,977,1598,3,1,4.0,1636,971,3086,3,0,3,1,5,1,0,0,122,0,200500,1122651
80.0,16560,6,1932,1950,0.0,3,3,4.0,503,449,952,3,1,4.0,1170,1175,2345,2,1,4,1,3,1,2,360,0,0,239000,137773
85.0,10678,8,1992,2000,337.0,4,5,4.0,700,983,1683,5,1,4.0,2129,743,2872,2,1,4,1,4,1,2,541,0,33,285000,217015
37.0,6951,5,1984,1985,0.0,3,2,3.0,658,218,876,3,1,4.0,923,0,923,1,0,3,1,3,0,1,264,362,0,119500,58325
69.0,3950,6,1926,2004,0.0,3,2,3.0,468,350,818,3,1,4.0,818,406,1224,1,0,3,1,3,0,1,210,0,0,115000,79497
54.0,7681,5,1921,1950,0.0,3,3,3.0,0,731,731,5,1,4.0,820,523,1343,1,1,3,1,3,1,1,186,192,0,154900,65818
77.0,8335,5,1954,1954,0.0,3,1,4.0,0,0,0,4,1,4.0,1124,0,1124,1,0,3,1,3,1,0,0,0,36,93000,-37850
69.0,11170,7,1990,1991,0.0,3,0,4.0,1216,0,1216,5,1,4.0,1298,1216,2514,2,1,4,1,3,0,2,693,0,0,250000,167242
64.0,5587,8,2008,2008,186.0,5,5,5.0,1480,120,1600,5,1,4.0,1652,0,1652,2,0,2,1,4,1,2,482,162,53,392500,276492
160.0,15623,10,1996,1996,0.0,4,5,5.0,2096,300,2396,5,1,4.0,2411,2065,4476,3,1,4,1,5,2,3,813,171,78,745000,354760
60.0,10800,5,1920,1950,0.0,3,3,3.0,821,299,1120,5,1,4.0,1130,0,1130,1,0,2,1,3,1,2,720,229,0,120000,93528
50.0,35133,5,1963,1963,226.0,3,2,3.0,1159,413,1572,4,1,4.0,1572,0,1572,1,1,3,1,3,2,3,995,0,263,186700,150183
60.0,9738,5,1924,1950,0.0,3,3,3.0,392,392,784,4,1,4.0,949,272,1221,1,0,4,1,3,0,1,392,0,0,104900,40222
107.0,10615,3,1900,1970,0.0,3,2,2.0,440,538,978,3,1,4.0,1014,685,1699,2,0,3,2,3,0,2,420,0,74,95000,71966
89.0,12461,8,1994,1995,0.0,4,5,4.0,1456,168,1624,5,1,4.0,1624,0,1624,2,0,2,1,4,1,3,757,0,114,262000,236382
68.0,8935,7,2002,2002,95.0,4,5,4.0,0,831,831,5,1,4.0,831,829,1660,2,1,3,1,4,0,2,493,144,68,195000,200263
60.0,7500,7,1999,1999,0.0,3,5,3.0,0,994,994,4,1,4.0,1028,776,1804,2,1,3,1,4,1,2,442,140,60,189000,160003
69.0,32463,4,1961,1975,149.0,3,2,3.0,1159,90,1249,5,1,4.0,1622,0,1622,1,0,3,1,3,1,4,1356,439,0,168000,123232
24.0,2645,8,1999,2000,456.0,4,5,4.0,0,776,776,5,1,4.0,764,677,1441,2,1,2,1,4,0,2,492,206,0,174000,247594
60.0,9600,5,1925,1994,0.0,3,5,3.0,0,702,702,4,1,4.0,842,630,1472,1,0,3,1,4,0,1,250,0,0,125000,74088
69.0,4500,6,1999,1999,425.0,3,5,5.0,883,341,1224,5,1,4.0,1224,0,1224,2,0,2,1,3,0,2,402,0,304,165000,205071
80.0,9364,6,1969,1969,143.0,3,2,3.0,371,292,663,3,1,4.0,663,689,1352,1,1,4,1,3,0,1,299,379,36,158000,81912
51.0,8029,6,2005,2005,0.0,3,5,4.0,0,728,728,5,1,4.0,728,728,1456,2,1,3,1,4,0,2,400,100,24,176000,172882
58.0,14054,7,2006,2006,0.0,4,5,4.0,0,879,879,5,1,4.0,879,984,1863,2,1,4,1,4,1,3,660,100,17,219210,242441
65.0,8850,7,1916,1950,0.0,3,3,3.0,0,815,815,5,1,4.0,815,875,1690,1,0,3,1,3,1,1,225,0,0,144000,98374
70.0,9100,7,2001,2001,0.0,4,5,4.0,0,1212,1212,5,1,4.0,1212,0,1212,2,0,3,1,4,0,2,573,356,0,178000,176085
75.0,11235,4,1963,1979,51.0,3,2,3.0,547,504,1051,4,1,4.0,1382,0,1382,1,1,3,1,3,1,2,459,0,82,148000,67749
71.0,9353,4,1970,1970,0.0,3,2,3.0,0,864,864,4,1,4.0,864,0,864,1,0,3,1,3,0,1,280,0,0,116050,49341
80.0,10400,7,1998,1998,0.0,3,5,4.0,0,866,866,5,1,4.0,866,913,1779,2,1,3,1,4,0,2,546,198,36,197900,176130
50.0,6000,5,1925,1997,0.0,3,3,3.0,0,884,884,5,1,4.0,884,464,1348,1,0,3,1,3,1,1,216,0,0,117000,91122
75.0,9750,7,2000,2001,171.0,4,5,4.0,0,1630,1630,5,1,4.0,1630,0,1630,2,0,3,1,4,1,2,451,74,234,213000,198647
78.0,10140,5,1975,1975,0.0,3,2,4.0,788,268,1056,5,1,4.0,1074,0,1074,1,1,3,1,3,0,2,495,0,88,153500,113953
90.0,14684,7,1990,1991,234.0,4,2,4.0,485,1496,2158,4,1,4.0,2196,0,2196,2,0,3,1,4,1,3,701,84,70,271900,324233
69.0,8900,4,1966,1966,0.0,3,2,3.0,1056,0,1056,3,1,4.0,1056,0,1056,1,0,2,1,3,0,1,384,0,42,107000,52140
70.0,9135,6,2003,2003,120.0,4,5,4.0,340,1342,1682,5,1,4.0,1700,0,1700,2,0,3,1,4,0,2,544,192,23,200000,184279
70.0,7763,5,1962,1980,0.0,3,2,3.0,504,319,931,3,1,4.0,1283,0,1283,1,0,3,1,3,0,2,506,0,0,140000,113199
85.0,10182,8,2006,2006,420.0,4,5,5.0,1220,440,1660,5,1,4.0,1660,0,1660,2,0,3,1,4,1,2,500,322,50,290000,281279
70.0,11218,6,1992,1992,0.0,4,5,4.0,0,1055,1055,5,1,4.0,1055,790,1845,2,1,3,1,4,1,2,462,635,104,189000,182708
152.0,12134,8,1988,2005,0.0,4,0,4.0,427,132,559,4,1,4.0,1080,672,1752,2,0,4,1,3,0,2,492,325,12,164000,123882
50.0,9340,4,1941,1950,0.0,3,2,3.0,344,328,672,3,1,4.0,672,0,672,1,0,2,1,3,0,1,234,0,113,113000,32467
69.0,10246,4,1965,2001,0.0,3,2,3.0,648,0,648,5,1,4.0,960,0,960,0,0,0,1,3,0,1,364,88,0,145000,27909
69.0,10205,5,1962,1962,0.0,3,2,3.0,784,141,925,3,1,4.0,999,0,999,1,0,3,1,3,0,1,300,150,72,134500,43958
99.0,7094,5,1966,1966,0.0,3,2,3.0,180,340,894,3,1,4.0,894,0,894,1,0,3,1,3,0,1,384,0,0,125000,256456
68.0,8930,6,1978,1978,0.0,3,1,4.0,0,0,0,3,1,4.0,1318,584,1902,2,0,4,2,3,0,2,539,0,0,112000,44414
72.0,8640,8,2009,2009,72.0,4,5,4.0,936,364,1300,5,1,4.0,1314,0,1314,2,0,3,1,4,0,2,552,135,112,229456,199191
52.0,6240,4,1947,1950,0.0,3,1,4.0,0,0,0,4,0,4.0,672,240,912,1,0,2,1,3,0,0,0,0,0,80500,-4607
21.0,1680,6,1971,1971,236.0,3,2,3.0,0,672,672,3,1,4.0,672,546,1218,1,1,3,1,3,0,0,0,201,0,91500,70761
66.0,7800,5,1964,1964,0.0,3,2,3.0,312,0,912,3,1,4.0,912,0,912,1,0,2,1,3,0,1,288,0,0,115000,381721
55.0,8250,5,1968,1968,0.0,3,2,3.0,250,210,952,5,1,4.0,1211,0,1211,1,0,3,1,3,1,1,322,0,63,134000,318748
78.0,10496,6,1949,1950,320.0,3,2,3.0,196,844,1040,5,1,4.0,1168,678,1846,2,0,3,1,3,1,1,315,0,0,143000,119011
89.0,10680,5,1951,1951,44.0,3,2,3.0,756,1380,2136,3,0,2.0,2136,0,2136,2,0,4,1,3,0,2,528,0,30,137900,117734
60.0,15384,7,2004,2005,0.0,4,5,4.0,724,64,788,5,1,4.0,788,702,1490,2,1,3,1,4,1,2,388,100,75,184000,215453
65.0,10482,6,1958,1958,63.0,3,2,3.0,507,81,588,5,1,4.0,1138,0,1138,1,0,3,1,3,0,1,264,224,0,145000,20015
86.0,14598,6,2007,2007,74.0,4,5,4.0,0,894,894,5,1,4.0,894,1039,1933,2,1,4,1,4,1,3,668,100,18,214000,241697
72.0,8872,5,1965,2008,300.0,3,2,3.0,595,317,912,5,1,4.0,912,0,912,1,0,2,1,4,0,2,576,0,240,147000,122947
65.0,8769,9,2008,2008,766.0,5,5,5.0,1540,162,1702,5,1,4.0,1702,0,1702,1,1,1,1,5,1,3,1052,0,72,367294,372522
70.0,7910,5,1960,1960,0.0,3,2,3.0,666,409,1075,4,1,4.0,1507,0,1507,2,0,4,1,3,0,1,404,0,0,127000,28840
69.0,18890,5,1977,1977,1.0,3,2,4.0,498,652,1361,5,1,4.0,1361,1259,2620,2,2,4,2,3,1,2,600,155,24,190000,308117
70.0,7728,5,1962,1962,120.0,3,2,3.0,803,303,1106,3,1,4.0,1190,0,1190,1,0,3,1,3,0,2,540,0,18,132500,86908
70.0,9842,4,1962,1962,0.0,3,1,4.0,0,0,0,3,1,4.0,1224,0,1224,2,0,2,2,3,0,2,462,0,0,101800,19912
69.0,12160,5,1959,1959,180.0,3,2,3.0,1000,188,1188,2,1,4.0,1188,0,1188,1,0,3,1,3,0,2,531,0,0,142000,99461
55.0,8525,5,1911,1950,0.0,3,5,3.0,0,940,940,3,0,2.0,1024,940,1964,1,1,4,1,3,0,0,0,0,192,130000,46389
96.0,13132,5,1914,1950,0.0,3,3,4.0,0,747,747,4,1,1.0,892,892,1784,1,1,4,1,3,0,1,180,203,40,138887,92695
36.0,2628,7,2003,2003,106.0,4,5,4.0,0,764,764,5,1,4.0,764,862,1626,2,1,2,1,4,0,2,474,0,27,175500,210381
41.0,12393,7,2004,2005,0.0,4,5,4.0,0,847,847,5,1,4.0,847,1101,1948,2,1,4,1,4,1,2,434,100,48,195000,217653
63.0,13072,6,2005,2005,0.0,4,5,4.0,0,1141,1141,5,1,4.0,1141,0,1141,1,1,3,1,3,0,2,484,0,0,142500,158143
64.0,9037,8,2006,2006,32.0,4,5,4.0,428,1048,1476,5,1,4.0,1484,0,1484,2,0,2,1,5,1,2,472,120,33,265900,224258
65.0,8158,7,2003,2003,252.0,4,5,4.0,550,334,884,5,1,4.0,884,884,1768,2,1,3,1,4,0,2,543,0,63,224900,225796
83.0,9849,7,2007,2007,0.0,4,5,4.0,0,1689,1689,5,1,4.0,1689,0,1689,2,0,3,1,4,0,3,954,0,56,248328,204828
85.0,10625,7,1974,1974,81.0,3,2,4.0,885,0,1053,3,1,4.0,1173,0,1173,2,0,3,1,4,2,2,528,0,120,170000,266104
107.0,13891,10,2006,2006,0.0,5,5,5.0,1386,690,2076,5,1,4.0,2076,0,2076,2,1,2,1,5,1,3,850,216,229,465000,295264
69.0,11435,8,1929,1950,0.0,3,5,4.0,0,792,792,2,1,4.0,792,725,1517,1,0,3,1,4,2,2,400,0,0,230000,181297
78.0,12090,6,1984,2003,74.0,3,2,4.0,0,585,585,5,1,4.0,1140,728,1868,3,1,3,1,3,1,2,477,268,112,178000,123193
65.0,8125,7,2005,2006,0.0,4,5,4.0,0,756,756,5,1,4.0,756,797,1553,2,1,3,1,4,0,2,615,0,45,186500,195949
69.0,12328,6,1976,1976,335.0,3,2,3.0,539,473,1012,3,1,4.0,1034,0,1034,1,0,3,1,3,0,3,888,0,0,169900,150241
60.0,9600,6,1917,1950,0.0,3,3,4.0,319,416,735,2,0,4.0,1134,924,2058,1,1,3,1,3,1,2,396,0,0,129500,113679
60.0,7200,5,1950,1950,0.0,3,2,3.0,534,246,876,3,1,4.0,988,0,988,1,0,3,1,3,0,1,276,0,80,119000,87797
93.0,11160,7,1968,1968,0.0,4,2,3.0,1065,1045,2110,5,1,4.0,2110,0,2110,2,1,3,1,5,2,2,522,0,0,244000,190485
69.0,3136,7,2003,2003,163.0,4,5,4.0,0,1405,1405,5,1,4.0,1405,0,1405,2,0,2,1,4,1,2,478,148,36,171750,213198
62.0,9858,5,1968,1968,0.0,3,2,3.0,510,354,864,3,1,4.0,874,0,874,1,0,3,1,3,0,1,288,33,0,130000,57769
69.0,17542,7,1974,2003,0.0,4,2,3.0,125,36,1192,3,1,4.0,1516,651,2167,2,1,3,1,4,2,2,518,220,47,294000,710620
60.0,6931,7,2003,2004,92.0,4,5,4.0,0,746,746,5,1,4.0,760,896,1656,2,1,3,1,4,1,2,397,178,128,165400,213904
52.0,6240,6,1931,1950,0.0,3,3,3.0,425,459,884,3,1,2.0,959,408,1367,1,0,3,1,3,1,1,560,0,0,127500,91738
91.0,14303,8,1994,1994,554.0,4,5,4.0,1314,672,1986,5,1,4.0,1987,0,1987,2,0,2,1,4,1,2,691,262,36,301500,263845
56.0,4060,5,1922,1950,0.0,3,5,2.0,0,864,864,5,1,4.0,864,0,864,1,0,2,1,3,0,0,0,0,96,99900,-3029
59.0,9587,7,2005,2005,182.0,4,5,4.0,655,201,856,5,1,4.0,1166,0,1166,2,0,2,1,4,0,2,400,212,0,190000,178520
65.0,9750,6,1969,1969,0.0,3,2,4.0,602,14,1054,4,1,4.0,1054,0,1054,1,1,3,1,3,0,2,460,180,0,151000,358275
69.0,24682,6,1999,1999,0.0,3,5,4.0,0,841,841,5,1,4.0,892,783,1675,2,1,3,1,3,1,2,502,0,103,181000,166853
80.0,9600,5,1956,1956,0.0,3,2,3.0,504,546,1050,4,1,4.0,1050,0,1050,1,0,2,1,3,0,1,338,0,0,128900,55927
69.0,11250,4,1957,1989,0.0,3,2,3.0,0,1104,1104,5,1,2.0,1104,684,1788,1,0,5,1,3,2,1,304,120,0,161500,116809
60.0,13515,6,1919,1950,0.0,3,5,3.0,0,764,764,5,1,2.0,1060,764,1824,1,0,3,1,3,1,2,520,0,0,180500,107297
34.0,4060,6,1998,1999,0.0,4,5,4.0,266,1139,1405,5,1,4.0,1337,0,1337,2,0,2,1,4,0,2,511,144,68,181000,177313
35.0,3735,7,1999,1999,218.0,4,5,4.0,450,241,691,5,1,4.0,713,739,1452,2,1,3,1,4,0,2,506,0,34,183900,218996
60.0,10120,7,1910,1950,0.0,2,2,3.0,0,925,925,3,0,1.0,964,925,1889,1,1,4,2,3,1,1,308,0,0,122000,138900
89.0,13214,9,2008,2009,0.0,5,5,5.0,0,2002,2002,5,1,4.0,2018,0,2018,2,0,3,1,5,1,3,746,144,76,378500,286472
69.0,14100,8,1935,1997,632.0,3,2,3.0,192,536,728,5,1,4.0,1968,1479,3447,3,1,4,1,4,2,3,1014,314,12,381000,168180
78.0,11344,5,1958,1958,180.0,3,2,3.0,460,414,874,3,1,2.0,874,650,1524,1,1,3,1,3,0,1,315,0,0,144000,99824
69.0,23595,7,1979,1979,0.0,4,5,4.0,1258,74,1332,3,1,4.0,1332,192,1524,0,1,0,1,4,1,2,586,268,0,260000,177520
69.0,9156,6,1968,1968,0.0,3,2,3.0,0,1489,1489,4,1,4.0,1489,0,1489,2,0,3,1,4,1,2,462,0,0,185750,126902
69.0,13526,5,1965,1965,114.0,3,2,3.0,560,0,935,3,1,4.0,935,0,935,1,0,3,1,3,0,1,288,180,0,137000,269319
124.0,11512,6,1959,2006,84.0,3,2,3.0,719,300,1019,4,1,4.0,1357,0,1357,1,0,2,1,5,1,1,312,0,0,177000,95307
